Filename,Hindi Text
common_voice_hi_26955880.mp3,अकिर प्यान है श्पाद प्यक्सिँग मेर्फ़षे तीना किलाडी
common_voice_hi_26955881.mp3,वीडियो गें पर हुता है जैनिका एनिस्टन कापती से चग्रा
common_voice_hi_26955882.mp3,दिल्ने फार अफिसर की माक्री अप्लाई करें
common_voice_hi_26955885.mp3,अदिंगम में ये क्या कर रहे है विराथ और अनुष्का?
common_voice_hi_26955889.mp3,"दूजराद, शराप पीते पक्रे गये तैहसे लदार अस्पताल में साव सफाये की मुली सचाजाद."
common_voice_hi_26955955.mp3,क्या है सी चाए गोटाला?
common_voice_hi_26955956.mp3,अंका वादियो ने किया चुमा बहीशकर कायलान
common_voice_hi_26955957.mp3,"मिली है, असल जिन्गी के गवर्व से, जिन्गी वज़ा से शारुप में बनाई फैं."
common_voice_hi_26955958.mp3,"भिहार, शीट बट्रारे पर फसा जेदिए उ अर्जदी कप्टेंज"
common_voice_hi_26955959.mp3,भिहार खैदी को पेशी के लेज आरहे पुलिस करनु की हत्या
common_voice_hi_26956032.mp3,प्यं नरिद्र नादी प्रचे डावेस दून्या को दिखाएंगे भारत की आप्तिक स्थाकर
common_voice_hi_26956038.mp3,सरा सुरक्षा परिषद में जल्द सुदार की उन्नी नहीं अनरिका
common_voice_hi_26956042.mp3,अमेरिकाके साथ अप्चे सम्नद चाते है गिलानी
common_voice_hi_26956046.mp3,तस्करी के लिए लेज आरहे थे खाए उलिस पर की फारिम
common_voice_hi_26956049.mp3,"बान्मा, आतंकिव को माने वाले ये है कमान लो."
common_voice_hi_26956139.mp3,बारच यूट का कत्रा नहीं खिलानी
common_voice_hi_26956140.mp3,चुबाव आईोड नेजारी किया क्या करे और क्या ना करे
common_voice_hi_26956141.mp3,त्रायंब केश्वर मन्दिर में प्रवेश किबाद रही रासक में लिगाई त्रिप्ती देसाई
common_voice_hi_26956142.mp3,जं अमिच्षा का दिल जु ना पयसका
common_voice_hi_26956143.mp3,वायानाड खंगरेस की इस भीहत सुरक्षित सीट तदिगग नेताउ की नजर
common_voice_hi_26956232.mp3,बाडा अटोमिग रीषाट शंगटर में विक्यान्ची
common_voice_hi_26956237.mp3,"फीजबुक का अंटरनेड द्यूने गालास, सोलर द्रों, परिक्षन के ले तेयार"
common_voice_hi_26956240.mp3,सपाएगीरी सुईटिकुमार
common_voice_hi_26956242.mp3,आट्ट्ट् लिविन फाँव्देशन को मिली ध्विए रह्ँगी
common_voice_hi_26956245.mp3,अमिर्खान की पीके के अदियो टीजर का प्रमोशन पुटर पर
common_voice_hi_26956363.mp3,अकर्शव और सुभाल उभार की सनत
common_voice_hi_26956372.mp3,तरीँ दिरेक्शन की लिए दर्म जरूँरी नहीं अक्ष़े
common_voice_hi_26956376.mp3,विदेशों में जमा कला कालदन को ती फाइरिंग से कोशिट
common_voice_hi_26956377.mp3,खाजस्तान चुनाव केक्री में क्या वापस कर पाएंगी कुंवरिष?
common_voice_hi_26956378.mp3,जप्र रब वुछी करनवाले रेप प्रिविता परी पुलिस्तने मद दिया सारा दोष
common_voice_hi_26959688.mp3,सुनील सी हुई विवाद पर प्ष्च्ना निद्या कपल का साथ
common_voice_hi_26959689.mp3,"विमाचं, उफान पर सतलज शिमला में दुबा पुल्ट, कही गाँँशे समपर तुता."
common_voice_hi_26959691.mp3,रादाज सीसी तीवी में कैद
common_voice_hi_26959694.mp3,भिहार एक तो गर्मी उपर से गंभीर भिज्ली संकत
common_voice_hi_26959697.mp3,क्रप्या करके या लेक तीजी है
common_voice_hi_26960529.mp3,lebration. ह можешь लग प्सछिगिखिठिते हघा celebrate only out of纸igraphy try
common_voice_hi_26960530.mp3,"और उड़ाद़ा वेखर्यार्यो निने देटाव से पुच्ठा अव, सीलिंका क्या करें?"
common_voice_hi_26960533.mp3,वोटा में हिडू कारुबारी वर मुस्लिं ग्रिवर्प कोट्स्टर पखाखर पीटा
common_voice_hi_26960536.mp3,बिल्ली अवेद कोडनीया होंगी नियमें बूवी सरकार के पैसले के समझठन में बिज्वी वाल.
common_voice_hi_26960540.mp3,बिदवोस में शीसंट की हार के से निराज पच्मिंपुभ्मेश्वरी कहाई यहा.
common_voice_hi_26966920.mp3,"बूमि आदिगहन भिल्प, परना मोंका साम्ना करनी को, तया, बैंके या नाएडो."
common_voice_hi_26966925.mp3,"महार आश्प्र, राजिबाल से मिलेंगे, खंगरस और इन्ची पी की मेदा."
common_voice_hi_26966927.mp3,दिल्ली पुट्पात्पार लावारेस मिली चार दिनकी बची
common_voice_hi_26966929.mp3,दरिंदों लेए गाएंग्रेव के बाद नाभालेग लेटकी को जिंदा जलाया
common_voice_hi_26966932.mp3,सर्कार के सुचाएको मान्तेख हुए जाश्टर्पादीने खारिच की याकुब की दया याची का.
common_voice_hi_26967359.mp3,प्रदिवन्कि किलाद अपील करेगे गव्दंगंगंपीर
common_voice_hi_26967372.mp3,"शार्दूल ने इतने रेन लुटाये की रेना पी पीचे चुटे, पैसे उटा रेहे मजाग."
common_voice_hi_26967383.mp3,बून्यादी ताचे में कमी आर्थिग विखास के लिए चुनाद्दी कमल दात.
common_voice_hi_26967397.mp3,मैं आपने दादा अपिदा का मिल जिलरोगों कारन देवल
common_voice_hi_26967409.mp3,"खनन में ब्रस्टिजा से ताम्गा गया हो, खननाड़ के राजिपाल."
common_voice_hi_26967676.mp3,निद तोपर नलिंकंडेल वाल को इस एक परहेच निक राया तोप जाने तिपस
common_voice_hi_26967678.mp3,"शीला देशिए दून रेए याई, त्राफिक जाम से बजने की उपाई"
common_voice_hi_26967680.mp3,समस्टर प्रनाली पथाई नारारद पलीख्षा पज्जोल
common_voice_hi_26967683.mp3,गआबने कमितेने भी यूएटी बनाये जाने को मिली बनजूरी
common_voice_hi_26967688.mp3,जाने अबजीद की पिदार रमेश यादव का प्रफाएल क्या करता है परिवार?
common_voice_hi_26967863.mp3,दिली आज कै इलाको में रोडशो करेगे केशरी वाल कल बरेगे नामा अंकें
common_voice_hi_26967867.mp3,"वडखर अ लोग सवा सीट, मागपा मार सकती है बाजी, बीजे भी भी देना चाती है दस्तक."
common_voice_hi_26967870.mp3,नावालिक बच्वंको नर्वस्त्र करके बेरहमी से पीटा वीटियो वायरल
common_voice_hi_26967875.mp3,"रीविव, फीखा कहा आयुश का तेप्विव, लवियात्री बन सक्ती ती अच्छी फिलिव."
common_voice_hi_26967878.mp3,अश्पतालो में दवाना मिलने की शिकायत केश्री वालने अफसर नको दी चेतावनी
common_voice_hi_26967972.mp3,शोन्ये गान्दीने प्रदूशिद दिल्ली पर जदाई चिंटां इंदिराको किया याद.
common_voice_hi_26967975.mp3,"बल पगड, दंगा योंग, गिर्फ्टार कालने की माग."
common_voice_hi_26967980.mp3,जब साचिन देन्दुल कर बन गये मास्टेश्यर्ष् और बनाया बेंगें कर परता
common_voice_hi_26967982.mp3,ख्रबूले एंद्रिया गंदी देशकी सब से तागत वर प्रतान्मन्द्री
common_voice_hi_26967984.mp3,ब्रित्ट्श पाडगोंकी भीश डोग प्रीव हुई काम सुद्र पर नाई पुस्तर
common_voice_hi_26968233.mp3,"वरन्दवन और आलीए भद्की, हम्ती शर्मा की बुल्ठन्या कनया पोस्टर"
common_voice_hi_26968236.mp3,बेरो जगारी भुद्धाप्सप्र खोलिटी आप एजूकेश्टपर विषेक्ष्च्यो नेव्दाई सभाल
common_voice_hi_26968240.mp3,जानी मुगरजी की फिलिम खिजकी की स्क्रीनिग बर चलग डए मादोरी दिखषिद के आसुड.
common_voice_hi_26968244.mp3,भारड लाउ टीं गिदर्मनी के रपूँजी कैम में पसी गुर्प्रीदोर विंकी पेटी
common_voice_hi_26968246.mp3,मैंनेजर निनाबालिएख चाद्रा से की रेप
common_voice_hi_26968406.mp3,देशकी आदी चुगीर में मुल पूध सुविदाई में ही सरवें
common_voice_hi_26968413.mp3,"ब्रेमोस् क्रुज् मिजाल का सफल परिक्ष्यन, जहाज को बनायगया दियाद्मिशाना"
common_voice_hi_26968421.mp3,"इन्चािद स्वल, आज़्ी समबाखो बाई विंक कमाईडर आबिनन्तन की रिफाई"
common_voice_hi_26968422.mp3,"किट मैं को फैशन से नहीं रहा लगा, उस में जो दीवाना बना दे."
common_voice_hi_26968423.mp3,"लादें को मानेवाले टींसे चीफ ने दिया इस्टीखा, तरम को जंकर कोसर."
common_voice_hi_26983217.mp3,पलेट गन्गे अफ़ा रोग से जम्मु कस्मिर हाईपोट का इन्कार
common_voice_hi_26983219.mp3,बारत रद नहीं क्रिकेट तर हे फोकस तंदूंतर
common_voice_hi_26983221.mp3,विदहायक से रख्चा मन्त्री तक सीयासत के बड़े खिलाडी मले आम सेद
common_voice_hi_26983222.mp3,Google for India. जीअ फोन में मिलेगा गुगर असिस्टेंट.
common_voice_hi_26983223.mp3,रूसी कपूर को लेका फान ने की आब्रादावा अक्तर ने दिया असा रीअक्ष्य।
common_voice_hi_26985934.mp3,"योगी राज मे गायोंकुर थिकाने लगाने का खेल, किसान भेहाल, गोरक्षक माला माल."
common_voice_hi_26985936.mp3,दिल्ली में सिक्की मी महला से रेप आम्स का डाक्तर चार अन्ये ग्रफ्तार
common_voice_hi_26985938.mp3,"बिना भेद भाँ के अप्रादियूं के खिलाग कार्वाई हो, शिव्राज"
common_voice_hi_26985942.mp3,यूपी विकास कार्योंके दंपर सबा अकेले लडेगी विधान सबा चुनाव
common_voice_hi_26985946.mp3,पाकिस्तान समेट कई पडोसी देशों से प्याज करीदने की तयारी में मोदी सरकार
common_voice_hi_26986130.mp3,नितिन गद्करी के बेटे पर आएकार विभाग का शिकनजा
common_voice_hi_26986131.mp3,वेमा मालनी और द्रमेंद बनेंगे हर्याना परेटन के इंबैसटर
common_voice_hi_26986132.mp3,"लाई स्पाँचकर रन्वीर बोले, एसा लगता है किसी भक्पी यात्रपर आए हैं"
common_voice_hi_26986133.mp3,चिन्नाई रन्वे साण्फ त्रेनूं के बाद कमर्श्यल एर्लाईंच पी शुरू हुई
common_voice_hi_26986139.mp3,करीफान के बाद सेफने यसक ख्या कहा जो बतानही पारही करीना
common_voice_hi_26988367.mp3,दिल्ली सफाइ करमचारियों की हरताल का दुस्रा दिन मेर का पुतला जलया।
common_voice_hi_26988368.mp3,इलाबाद अप प्रियागराज शहर का नाम बदलने को योगी कैविनेट की मन्जुरी
common_voice_hi_26988369.mp3,खुद को साभित करना चाहती हूं रिंकू खोगड
common_voice_hi_26988370.mp3,रोप लग पड़द पर फिर दिखेगा मुमभाइ में उत्तर भार्दियो का संगर्ष
common_voice_hi_26988371.mp3,तेज प्रताप और एश्वर्या की सगाई आज गर पूँची फलो की तोग्रिया
common_voice_hi_26988397.mp3,दिल्ली एर्पोट पर इरासत में ली ग़े डो कशमीरी लडक्या रिहाई के बाद लापता
common_voice_hi_26988398.mp3,तींको चाहिर शीरी संथ की कमी खलेगी दूने
common_voice_hi_26988399.mp3,रिक्वाज़् के बाज्चा सचिन तेंदुलकर सचिन पर भिछेस
common_voice_hi_26988400.mp3,गोल मेडल जीतने वाला गिराफ्तार लड़क्यो को बेजता ता अश्लील तस्वीरें
common_voice_hi_26988401.mp3,दिल्ली पुरानी दिल्ली के बजार में पताको कार्यालिटी चैक
common_voice_hi_26988407.mp3,राहुल गन्दी ने दापे में खाईदाल रोटी आज जासी में करेंगे रोट शोग.
common_voice_hi_26988408.mp3,अगर जासुषी शेंग दमारी का बड़ा कतरा
common_voice_hi_26988409.mp3,अग्छानी एं तो सही ये क्लास्रूम है या रेल का धिप्वा
common_voice_hi_26988410.mp3,रीो उलम्पिक इंप प्यलो में आज बार्ती अफलीड दिखाएंगे दों
common_voice_hi_26988411.mp3,येदिव रपाने मक्दान करते ही बताज दी शबत ग्रें की तारीक
common_voice_hi_26988427.mp3,केमरेन ने किया सन्सद में के विषेश सत्र का आयोजन
common_voice_hi_26988428.mp3,सोनिपत अद्याकार भिड़ाती रही पतनी लेकिन नहीं पसीजा भायो का दिल दाकते रहे गोलिया
common_voice_hi_26988429.mp3,अप ट्रेन में अडर कर सक्ते हैं हल्दीराम दोमिनोस के पास्पूल
common_voice_hi_26988430.mp3,गाजिया बाद में मासुम से पुकर्म अरोपी पडोसी गिराफ्तार
common_voice_hi_26988431.mp3,जाड मान्सिक्ता के चलते फिल्मो में दान्स नहीं करते रंदी
common_voice_hi_26988533.mp3,पास्पोट वर सम्वन्दित सेवाव के शुल्क्मे व्रिद्दी
common_voice_hi_26988535.mp3,दिल्ली बाएक सवार बद्माशोग ने त्रेएवल इजन्त को मारी गोली
common_voice_hi_26988537.mp3,इर्फान की होलीवुड फिल्ब बजल का तरेलर जारी कुछ अजा है रों
common_voice_hi_26988540.mp3,तिहाड जेल में बन्द दिके शिव कुमार से मिले एच्टी कुमारा स्वाम्ने
common_voice_hi_26988541.mp3,अपको पता है बीर से बाल दोने का सही तरीका
common_voice_hi_26988567.mp3,एक माँ अपने बच्छो के बरताव के लिया जिम्मेडार हुत्ती है
common_voice_hi_26988568.mp3,मैं मोदी को रस्टी से बांद कर जेल बहिज देती मम्ता बैनरची
common_voice_hi_26988569.mp3,इंदी के बाद बाल ठाखरे अप गन्र विरोदी बनी
common_voice_hi_26988572.mp3,दिल्ली क्या बन हो जाएगा पाहादगंच करोल बाख के बजज़ होतल
common_voice_hi_26988577.mp3,दीवी की कमाई दिखाने के लिए पती ने करवाया श्टिंग अप्रेश्यम
common_voice_hi_26988609.mp3,मरजावा की तिग्डी कमाई के बाजुद अपनी ही रिकोड को नहीं तोडबाय सिदार्त
common_voice_hi_26988611.mp3,रईदार लगा है निप्यनड़ का गें
common_voice_hi_26988612.mp3,बाइट हाँस देखेगा की उतर कोरिया बाचीट को लेकर जंवीर है यह नहीं
common_voice_hi_26988613.mp3,शबत लेने के लिए एक नहीं दो दो बाइबल पर हाद रक्केंगे डोनल तरम
common_voice_hi_26988614.mp3,गाती की फिजाँ में सुभा होते ही गुल जाता है बारुद
common_voice_hi_26988659.mp3,करी लुगर विधयक पर अबामाने दस्तिकठ की है.
common_voice_hi_26988661.mp3,"मिताली राज्टी बायब्पिक में काम कर सकती है, ताब्षी पनुः शुरू है बाची"
common_voice_hi_26988663.mp3,"तूर्नमेंट से बाहर होना मिराशा जन्द, स्टूर्ट ब्रूड"
common_voice_hi_26988664.mp3,अखिर कतम होग्या शिरी निवासन का खेल
common_voice_hi_26988665.mp3,"लोक्रबी कान, सुन्वाई में शामिन नहीं होगा स्कोतलें"
common_voice_hi_26988700.mp3,सरकार ने केंदर साशित पर देशो के उप राजे पालो का वेटन बद्टा बड़ाया
common_voice_hi_26988702.mp3,युपी में बड रही है सिक्षा में हिंसा की राजनीती
common_voice_hi_26988703.mp3,"movie review,phobia says are done"
common_voice_hi_26988704.mp3,कंगना रेनाउच संग मतभेद भूले करन जोहर अक्टरेस संग काम करने को तैया
common_voice_hi_26988705.mp3,तिक्कत कते विदायक पर पडी प्यम की नजर भीड़ से खिचकर लेग ये साथ.
common_voice_hi_26988706.mp3,राजदानी एकस्प्रेस के किराई में एर इन्टिया में सफर करने का मुक्व.
common_voice_hi_26988707.mp3,अमिताब का नया गाना ले पंगा मित्र में हित
common_voice_hi_26988708.mp3,वाडियों के खिलाफ मम्ता का रुक नरम नहीं चिदंब्रम
common_voice_hi_26988709.mp3,पर भाकरन को पक्डे बिना चैन नहीं राज़े पक्षी
common_voice_hi_26988710.mp3,चेड़ कानी के आरोप में दो लगको को निरवस्त्र कर गूमाया।
common_voice_hi_27005180.mp3,विरोदी नजर्ये की अंदेकी नहीं करनी चाहीए मन्मोहन
common_voice_hi_27005181.mp3,बेंग लिवरु मोबाएल के लिवरी बोई के हत्या
common_voice_hi_27005182.mp3,शोड़़श कावबोई आद में सोनाखषी का अच्चन जअख्षन लुग वाईरल
common_voice_hi_27005183.mp3,गुड़ान प्लैख में मिला प्रोपर्टी दीलर काशाव।
common_voice_hi_27005184.mp3,इंचीजों को खाने से नहीं होगी वितामिन्दी की कमीज
common_voice_hi_27005195.mp3,चन्दीला को मिली ती अंडलवल्द से दम्की
common_voice_hi_27005196.mp3,बारत बर्खान्स की वाई से ना करेगी अब दक का सब दबड़ा युट्या ब्भिहाँस
common_voice_hi_27005197.mp3,चीते की चाल बाज की नजर को रन्वीर के रुनर के शंदे नहीं करतें।
common_voice_hi_27005198.mp3,अजारे ने केज्रिवाल का तिया बचाँ तर काग को दी चे तावनी
common_voice_hi_27005199.mp3,उश्छा खुत्त ूर्ढा irgendwे ञहा लगी तंथाता यहना máximo to笑組 theDe KA appetite.
common_voice_hi_27005200.mp3,तबही मचा सकता है सन्पिदाना शाहा का अजीब भम
common_voice_hi_27005201.mp3,जेआपुरलिट फैस्टिवल में लाँज होई बाहु भली की किताप
common_voice_hi_27005202.mp3,गोहर कान ने सिथार सुपला की लगाई खलास रर्पी पर भीख कसाच्टन
common_voice_hi_27005203.mp3,शारुख काविराट को मैसेज कर दो सब की पतलुन भी लिए
common_voice_hi_27005204.mp3,ती कमगड रेप के बाद ना भालिख ने आग लगाग गर की तुफुषी
common_voice_hi_27005205.mp3,शराब पीतेवे कभी आपने अपनी स्थाईल्पल बोर किया है अप करें
common_voice_hi_27005206.mp3,विपुल चाहने कहा पिलम नमस तेलन नं कासिक्वल नहीं हैं नमस ते इंगलें
common_voice_hi_27005207.mp3,पाक्स्तान्वार बहुँग्या लेएन वो सकती है यह फिल्म बाजि राव मरस्तानी
common_voice_hi_27005208.mp3,आत्टंकी मचीन पडलगाम ज़रूदी मनमोहन
common_voice_hi_27005209.mp3,गेंग्रे पीडिता की हालत यस्तिर एहें सुराग मिले
common_voice_hi_27005210.mp3,राश्ट्र मन्डल निमो के तहेत चोफिका प्रट्यर्पन समवाव एंटिगुवा
common_voice_hi_27005213.mp3,दिल्ली के सब दर जंग अंक्लेव में नाभालिग लड़िकी स्थे पारकिंग में गाएंग्रेप
common_voice_hi_27005217.mp3,सन्सद में कपिल सिबबल पर शराद याधाव के तिखे बोल
common_voice_hi_27005218.mp3,दाजदानी दिल्ली में प्रदूशन इस्तर खटरनाग बाहर नहीं निकले आमरीकी दूतवास
common_voice_hi_27005219.mp3,सावन के पहले दिन भोलबम से गुन्जे सिवाल ले कामरी आत्रा शुरूए
common_voice_hi_27005225.mp3,बेगु सराय में रगे नारे अगला C.M कैसा हो गिरिजाज सिंजेसा हो
common_voice_hi_27005226.mp3,नम्र एक जोली बन्ना दूर नहीं बो बन्ना
common_voice_hi_27005227.mp3,बाग अमेरिका रिष्टे सामाने रहीं रहींगे विलानी
common_voice_hi_27005228.mp3,लोंट से पहले प्रोप आप सेल्पी वाले वीवो नेक्स की कीमत लीक
common_voice_hi_27005229.mp3,नेशनल हाईवे अख़र्टीम मेनेजर की नोकरी
common_voice_hi_27005230.mp3,बैर्विंटन साईना श्टिकान्त विष्प चमप्यनशिप के अगले दोर में
common_voice_hi_27005231.mp3,बाजबा का हो चुका है गोर अप्रादिकरन मायावती
common_voice_hi_27005232.mp3,खर्गिल पाँस्टान किले बडी सफलताती मुशर्रव
common_voice_hi_27005233.mp3,मिर्ट्यु तन्ट के कानुनो की समिक्षा की योजना नहीं कि दम्रम
common_voice_hi_27005234.mp3,"रक्शा मंत्री परिकर भोले, सिया चिन से नहीं, अटाएंगे सेना पाखितान पर बरोसा नहीं."
common_voice_hi_27005240.mp3,खाश जैसे आंदोदन चला वैसा ही चले किरन भेदी
common_voice_hi_27005241.mp3,पेशावर हमला बज़ो किले किस तरहे की दूँः
common_voice_hi_27005242.mp3,परोसी देशो से अच्छे सम्मन जाहता है जीन
common_voice_hi_27005243.mp3,नक्सलियोंके विस्पोटक लदे तीद ने बड़ाई सुरक्षाबलों की चिंता
common_voice_hi_27005244.mp3,"साईन्दी की बजासे रद हूँा, नूयार्ख मेरा तन्द"
common_voice_hi_27005245.mp3,नितिश कुमार को मुख्यपन्त्रीपद का उम्मिद्वार गोशिट करने से आरजेदी का इंगाद
common_voice_hi_27005246.mp3,कोंगरे सनेजद करवाई आमिच्छा की एरपोट परभणे वाली मिटिंग
common_voice_hi_27005247.mp3,वूँबँई हमले में अच्तिमाल ग्रेनेद एक ही कम्पनी के
common_voice_hi_27005248.mp3,बाबा अतोमेटिक रिसर चंटर में वेक्टन्सी
common_voice_hi_27005249.mp3,पाक वे बहरत आमरीका के सा बहविक मित्र मुन्तूर
common_voice_hi_27005250.mp3,दिल्ली में तला डेल हाथ सा अखला के पास पतरी से उत्री लोकल त्रेन
common_voice_hi_27005253.mp3,बाबरी मल्जिद का ताला राजीव गानी ने खु़वाया था आजम कहां
common_voice_hi_27005257.mp3,अप तो चोर दीजे ब्रेध खाना वरना जेलनी परेंगे परेशानिया
common_voice_hi_27005258.mp3,जातिवाद के आग मेंजुलस्ती पेर्यार की दर्ती
common_voice_hi_27005259.mp3,ने मोदी मैजिक ने शाहनी ती माराच्छ्ट में सिर्फ चली पवाड की राजनी ती
common_voice_hi_27005260.mp3,आलीकोष्टर गोताला पुर्व औरछीप त्यागी नाम्जद
common_voice_hi_27005261.mp3,अगर बाद नागपूर में तेकनिशन के लेग अगर लेग नागपूर
common_voice_hi_27005262.mp3,बोलिंग भूथ नहीं पता ये सरविस करेगे आपकी मदध
common_voice_hi_27005263.mp3,अन्ना ने किया कैश शबसीडी योजना का विरोद
common_voice_hi_27005264.mp3,नुज रब एक प्लिक में पडे एं बुद्वार शाम की बडी खबरें
common_voice_hi_27005265.mp3,मैं मार आम जुनाव शान्ति पुर तरीके से समपन मतगणना जारी
common_voice_hi_27005266.mp3,"सलमान के साथ तुलना सम्मान की बाद, इम्रान"
common_voice_hi_27005267.mp3,"बुद्दिमान लोगों के कम दोस्त होते हैं, अजा साँईज कैती हैं"
common_voice_hi_27005268.mp3,या कंगनारनोथ आल्या विवाद में दन्दी पुट्टा पर पुज़ा बधने का सा तन्ज
common_voice_hi_27005269.mp3,वन विबाग और गाम वालो कि लापरवाई से माता तेंवेन गवाई जान
common_voice_hi_27005270.mp3,आद्रा बाद ब्लाष्ट के पिज्टे आतंख की चोग्डी
common_voice_hi_27005271.mp3,भिहार मंत्री का राम्देव पर हमला काटने की बात करने लाग कैसा संथ
common_voice_hi_27005272.mp3,बहारतिये खिलाडियों को लटादा दंकर खलैचरने
common_voice_hi_27005273.mp3,"सिनेमा के प्रान का अंतिम संसकार, भोलीवुड और कला प्रेम्यो की अग्धिन्नम्म।"
common_voice_hi_27005274.mp3,पर्टी में सहकर मिसे की चेर चार उइ चार साल की जेल
common_voice_hi_27005280.mp3,शिखों पर जज्या मामले में पाक उचित करवाई करे P.M.
common_voice_hi_27005281.mp3,यूवा बहारतियो के ना पसन्टिता नेता विलेन
common_voice_hi_27005282.mp3,शीरसा देरा आच्टम से मिले आठीारूंका जक्विरा राम रहीम ने बनाई ती सेना
common_voice_hi_27005284.mp3,बोलिवुड़ की तूईटर कुईन बनी प्रेंका जोप्रा
common_voice_hi_27005285.mp3,खुल कता नाइट राइट से शोवेब निकाले गए
common_voice_hi_27005340.mp3,बाराच येलक्रोनिक्स लिम्टिद में नोग्री
common_voice_hi_27005341.mp3,आएुद्द्दा नहीं प्यचान किले समरती आएुद्द्दा
common_voice_hi_27005342.mp3,पुशील कुमार मोदिने लालूपर लगाई आरोपोंकी ज़डी
common_voice_hi_27005343.mp3,विश्टर क्लीन से गोटालो के बाज़ शा बने बन मोहन भीजे पी
common_voice_hi_27005344.mp3,वग़ा बदो पर है यह सर्फ मरदों का कब जा
common_voice_hi_27005345.mp3,"बारत के इस बैंक में अब इन्सान नहीं, रोबोट गिलेंगे अपके पैसे."
common_voice_hi_27005346.mp3,जनार्दन्रेदी के सायोगियों के गर पर चापे
common_voice_hi_27005347.mp3,राज दानी और सताप्दी की एक एक ट्रेनो में वेकल पिक होगा खान पान
common_voice_hi_27005350.mp3,इज्रायल के पूर प्रदान्मत्री शेरों कानिदन
common_voice_hi_27005355.mp3,वेल में आए सान्सदों को इस्पीकर की चेतावनी वापस जा वरना होगी कारवाई
common_voice_hi_27005356.mp3,एटा में आबालिक बहनो से रेप
common_voice_hi_27005357.mp3,साहिर लुदियान भी बायोपिक में काम करने के लिए दिपिकाने रक्छी एशर्थ
common_voice_hi_27005358.mp3,यूपी दाउद की कार जलाने गे बाद अब उसकी प्रोपर्टी कहरी देगी हिंदी महासबा
common_voice_hi_27005359.mp3,बारत से वार्टा को तग्यार पाकिस्तान इनारभानि कार
common_voice_hi_27005360.mp3,इंगलें नूजलेंद बन दे सरीज के बाद सन्यास लेंगे इस्टीव देविस
common_voice_hi_27005361.mp3,राश्ट्रे बालिका दीवस्पर मोदीने दिया लेंगिक पक्ष्पात रोकने का संदेश
common_voice_hi_27005362.mp3,मेरी बायोपिक आजेन या अब्राम करे शारुख कहन
common_voice_hi_27005363.mp3,दिल्ली में युवक को सर्याम गोली वो से बूना
common_voice_hi_27005364.mp3,बदल रहे है अनाज की कटोरे
common_voice_hi_27005375.mp3,गाटे में चल रही दूरन तो अब नहीं रहीं की नोंश्टोप
common_voice_hi_27005376.mp3,बाजबा आला कमान के निर्थ नेख आपालन करूंगा ये दिरप्पा
common_voice_hi_27005377.mp3,बारत में मानव दिकार कारे करताम पर बदले की बहुना से होती है कारे वाई यून रिपोट
common_voice_hi_27005378.mp3,पाक प्रदान मन्त्री ने अप छेडा कशमीर का राग
common_voice_hi_27005379.mp3,पहले वन्दे मैज में खेलेंगे बो प्राव एप तेल
common_voice_hi_27005385.mp3,सलमान ने फार्व हूँस पर फिर से होष्ट की अरपिता की बर्ख्ट्डे पार्टी
common_voice_hi_27005386.mp3,मजेवाले बयान पर श्रीप्रकास जायस्वाल के किलाप याचिका दरज
common_voice_hi_27005387.mp3,इंसाप महंगा होता है
common_voice_hi_27005388.mp3,राजिस्ठान सर्कार लेए स्कूलो में मोबाल के अस्तमाल पर लगाई रोक
common_voice_hi_27005389.mp3,तुनावी सर्वेख्षन में रोमानी को अबामा पर मामुली बडद्
common_voice_hi_27005390.mp3,सादी के साएड अप्वेक्स का उट्रेलर जारी
common_voice_hi_27005391.mp3,तिर विवादो में केजरिवाल अब वोट ड्रामा
common_voice_hi_27005392.mp3,सचिन का फैंज को तोफा लोंज की अपना दिजिटल मोबाल गेम
common_voice_hi_27005393.mp3,बेटे की हत्ते ख़ने के बाद महिलाने लगाई फासी
common_voice_hi_27005394.mp3,मामुली गिरावट के साथ बन्द हुए शेर बजार
common_voice_hi_27005395.mp3,बुज्राद में बडी बाते करने वालों का अमेथि में खाता नहीं खुला योगी
common_voice_hi_27005396.mp3,बिग भोस की इस पूर्व कंटेश्टेंट में तल्वोंःपर बनवाया स्वास्तिक उठा विवाद
common_voice_hi_27005397.mp3,जनबीर को तोल्ये में देखना चाती है नुसरत आलिया ने युग क्या रीएक्त
common_voice_hi_27005398.mp3,अग्स्मन फेम अक्टर रूज जैक्मन तीसरी बार हुए इस्किन कैंसर के शिकार
common_voice_hi_27005399.mp3,तीवी के सब से रोमान्तिक हस्वेंद है दिव्यांका तर पाटी के पती कियोंकी
common_voice_hi_27005420.mp3,शुब राद्ट्री
common_voice_hi_27005421.mp3,दून्याकी कोई ताकत आयोध्याम में मज्जिद नहीं बना सकती साक्षी माराज
common_voice_hi_27005422.mp3,तबही के बाडनेपाल पहुजे बाभा के दारनात पुजा अजना शुरू।
common_voice_hi_27005423.mp3,केजरिवाल के उर्जा मंतरी ने मोदी सरकाल के सामने रख्खिब बडी दिमाई.
common_voice_hi_27005424.mp3,इलहा बाद में कुछ्यात अब्रादी मुधवेड में देहेर
common_voice_hi_27005425.mp3,नोड़ा गेंगरे प्मामलेव का पाच्वा अरोपी भी गिर अफ्तार
common_voice_hi_27005426.mp3,बुज्राद चुनाव पहली बार भोड दे रहे यूँआँ कराहुलनें क्या स्वागत
